CHIAVE,ID_NOTA,ELEMENTO_IT,ATTIVITA_IT,COMBO_DIRETTA_IT,COMBO_PARLATA_IT,ATECO2025,IT_INDEX_CLEAN
,35620.0,antiparassitari [pesticides],applicazione [application],"antiparassitari, applicazione",applicazione di antiparassitari,01.61.91,"antiparassitari, applicazione"
,35620.0,pesticidi [pesticides],applicazione [application],"pesticidi, applicazione",applicazione di pesticidi,01.61.91,"pesticidi, applicazione"
,35620.0,agrofarmaci [pesticides],applicazione [application],"agrofarmaci, applicazione",applicazione di agrofarmaci,01.61.91,"agrofarmaci, applicazione"
,35620.0,prodotti fitosanitari [pesticides],applicazione [application],"prodotti fitosanitari, applicazione",applicazione di prodotti fitosanitari,01.61.91,"prodotti fitosanitari, applicazione"
,35620.0,fitofarmaci [plant protection products],applicazione [application],"fitofarmaci, applicazione",applicazione di fitofarmaci,01.61.91,"fitofarmaci, applicazione"
,35620.0,antiparassitari [plant protection products],applicazione [application],"antiparassitari, applicazione",applicazione di antiparassitari,01.61.91,"antiparassitari, applicazione"
,35620.0,pesticidi [plant protection products],applicazione [application],"pesticidi, applicazione",applicazione di pesticidi,01.61.91,"pesticidi, applicazione"
,35620.0,agrofarmaci [plant protection products],applicazione [application],"agrofarmaci, applicazione",applicazione di agrofarmaci,01.61.91,"agrofarmaci, applicazione"
,35620.0,prodotti fitosanitari [plant protection products],applicazione [application],"prodotti fitosanitari, applicazione",applicazione di prodotti fitosanitari,01.61.91,"prodotti fitosanitari, applicazione"
,35620.0,insetticidi [insecticides],applicazione [application],"insetticidi, applicazione",applicazione di insetticidi,01.61.91,"insetticidi, applicazione"
,35620.0,rodenticidi [rodenticides],applicazione [application],"rodenticidi, applicazione",applicazione di rodenticidi,01.61.91,"rodenticidi, applicazione"
,35620.0,fungicidi [fungicides],applicazione [application],"fungicidi, applicazione",applicazione di fungicidi,01.61.91,"fungicidi, applicazione"
,16057.0,tessili [textiles],apprettatura [dressing],"tessili, apprettatura",apprettatura di tessili,13.30.00,"tessili, apprettatura"
,16057.0,articoli tessili [textile articles],apprettatura [dressing],"articoli tessili, apprettatura",apprettatura di articoli tessili,13.30.00,"articoli tessili, apprettatura"
,16057.0,articoli di abbigliamento [wearing apparel],apprettatura [dressing],"articoli di abbigliamento, apprettatura",apprettatura di articoli di abbigliamento,13.30.00,"articoli di abbigliamento, apprettatura"
,30252.0,foreste [standing timber],arboricoltura [growing],"foreste, arboricoltura",arboricoltura forestale (arboricoltura di foreste),02.10.00,"foreste, arboricoltura"
,30252.0,aree boschive [standing timber],arboricoltura [growing],"aree boschive, arboricoltura",arboricoltura di aree boschive,02.10.00,"aree boschive, arboricoltura"
491.0,28394.0,minerali ferrosi [iron ores],arricchimento [beneficiation],"minerali ferrosi, arricchimento",arricchimento di minerali ferrosi,07.10.00,"minerali ferrosi, arricchimento"
,16057.0,tessili [textiles],asciugatura [drying],"tessili, asciugatura",asciugatura di tessili,13.30.00,"tessili, asciugatura"
,16057.0,articoli tessili [textile articles],asciugatura [drying],"articoli tessili, asciugatura",asciugatura di articoli tessili,13.30.00,"articoli tessili, asciugatura"
,16057.0,articoli di abbigliamento [wearing apparel],asciugatura [drying],"articoli di abbigliamento, asciugatura",asciugatura di articoli di abbigliamento,13.30.00,"articoli di abbigliamento, asciugatura"
,27968.0,agenzie governative di altri paesi [general government agencies of other countries],attività [activities],"agenzie governative di altri paesi, attività",attività di agenzie governative di altri paesi,99.00.00,"agenzie governative di altri paesi, attività"
8311.0,27968.0,ambasciate [embassies],attività [activities],"ambasciate, attività",attività di ambasciate,99.00.00,"ambasciate, attività"
8312.0,27968.0,basi militari [military bases],attività [activities],"basi militari, attività",attività di basi militari,99.00.00,"basi militari, attività"
8313.0,27968.0,basi scientifiche [scientific bases],attività [activities],"basi scientifiche, attività",attività di basi scientifiche,99.00.00,"basi scientifiche, attività"
8314.0,27968.0,consolati [consulates],attività [activities],"consolati, attività",attività di consolati,99.00.00,"consolati, attività"
,31347.0,Fondo Monetario Internazionale [International Monetary Fund],attività [activities],"Fondo Monetario Internazionale, attività",attività del Fondo Monetario Internazionale,99.00.00,"fondo monetario internazionale, attività"
8322.0,31347.0,Banca Mondiale [World Bank],attività [activities],"Banca Mondiale, attività",attività della Banca Mondiale,99.00.00,"banca mondiale, attività"
,31349.0,Organizzazione dei Paesi Esportatori di Petrolio [Organisation of Petroleum Exporting Countries (OPEC)],attività [activities],"Organizzazione dei Paesi Esportatori di Petrolio, attività",attività dell'Organizzazione dei Paesi Esportatori di Petrolio,99.00.00,"organizzazione dei paesi esportatori di petrolio, attività"
,31349.0,Organizzazione Europea di Libero Scambio [European Free Trade Association (EFTA)],attività [activities],"Organizzazione Europea di Libero Scambio, attività",attività dell'Organizzazione Europea di Libero Scambio,99.00.00,"organizzazione europea di libero scambio, attività"
,31348.0,Organizzazione Mondiale delle Dogane [World Customs Organisation (WCO)],attività [activities],"Organizzazione Mondiale delle Dogane, attività",attività dell'Organizzazione Mondiale delle Dogane,99.00.00,"organizzazione mondiale delle dogane, attività"
,31348.0,Organizzazione per la Cooperazione e lo Sviluppo Economico [Organisation for Economic Co-operation and Development (OECD)],attività [activities],"Organizzazione per la Cooperazione e lo Sviluppo Economico, attività",attività dell'Organizzazione per la Cooperazione e lo Sviluppo Economico,99.00.00,"organizzazione per la cooperazione e lo sviluppo economico, attività"
8317.0,27967.0,istituzioni dell'Unione Europea [institutions of the European Union (EU)],attività [activities],"istituzioni dell'Unione Europea, attività",attività di istituzioni dell'Unione Europea,99.00.00,"istituzioni unione europea, attività"
,27967.0,organismi dell'Unione Europea [bodies of the European Union (EU)],attività [activities],"organismi dell'Unione Europea, attività",attività di organismi dell'Unione Europea,99.00.00,"organismi unione europea, attività"
,,organizzazioni extraterritoriali [extraterritorial organisations],attività [activities],"organizzazioni extraterritoriali, attività",attività di organizzazioni extraterritoriali,99.00.00,"organizzazioni extraterritoriali, attività"
8326.0,,organismi extraterritoriali [extraterritorial bodies],attività [activities],"organismi extraterritoriali, attività",attività di organismi extraterritoriali,99.00.00,"organismi extraterritoriali, attività"
8324.0,31346.0,Nazioni Unite [United Nations (UN)],attività [activities],"Nazioni Unite, attività",attività delle Nazioni Unite,99.00.00,"nazioni unite, attività"
,31346.0,agenzie specializzate del sistema delle Nazioni Unite [specialised agencies of the United Nations (UN) system],attività [activities],"agenzie specializzate del sistema delle Nazioni Unite, attività",attività delle agenzie specializzate del sistema delle Nazioni Unite,99.00.00,"agenzie specializzate del sistema delle nazioni unite, attività"
8315.0,31346.0,organismi regionali del sistema delle Nazioni Unite [regional bodies of the United Nations system (UN)],attività [activities],"organismi regionali del sistema delle Nazioni Unite, attività",attività degli organismi regionali del sistema delle Nazioni Unite,99.00.00,"organismi regionali del sistema delle nazioni unite, attività"
,18976.0,organizzazioni internazionali in base a trattati internazionali tra Stati [international organisations under international treaties between states],attività [activities],"organizzazioni internazionali in base a trattati internazionali tra Stati, attività",attività di organizzazioni internazionali in base a trattati internazionali tra Stati,99.00.00,"organizzazioni internazionali in base a trattati internazionali tra stati, attività"
,32537.0,guardapesca [fishery guard],attività [activities],"guardapesca, attività",attività di guardapesca,03.30.00,"guardapesca, attività"
,32537.0,guardie ittiche [fishery guard],attività [activities],"guardie ittiche, attività",attività di guardie ittiche,03.30.00,"guardie ittiche, attività"
,30042.0,apicoltura [beekeeping],attività [activities],"apicoltura, attività",apicoltura,01.48.30,"apicoltura, attività"
,30476.0,rinverdimento [greening],attività [activities],"rinverdimento, attività",attività di rinverdimento,01.61.10,"rinverdimento, attività"
,30180.0,maniscalchi [farriers],attività [activities],"maniscalchi, attività",attività di maniscalchi,01.62.01,"maniscalchi, attività"
,32578.0,inseminazione artificiale [artificial insemination],attività [activities],"inseminazione artificiale, attività",attività relative all'inseminazione artificiale,01.62.09,"inseminazione artificiale, attività"
,30280.0,disboscamento [logging],attività [service activities],"disboscamento, attività",disboscamento e servizi connessi all'utilizzo di aree forestali:,02.40.00,"disboscamento, attività"
,32537.0,pesca [fishery],attività di controllo [control],"pesca, attività di controllo",attività di controllo della pesca ,03.30.00,"pesca, attività di controllo"
,32537.0,acquacoltura [aquaculture],attività di controllo [control],"acquacoltura, attività di controllo",attività di controllo dell'acquacoltura,03.30.00,"acquacoltura, attività di controllo"
,30442.0,pesca marina [marine fishery],attività di servizi [service activities],"pesca marina, attività di servizi",attività di servizi inerenti la pesca marina,03.30.00,"pesca marina, attività di servizi"
,30442.0,acquacoltura marina [marine aquaculture],attività di servizi [service activities],"acquacoltura marina, attività di servizi",attività di servizi inerenti l'acquacoltura marina,03.30.00,"acquacoltura marina, attività di servizi"
,30442.0,pesca in acque dolci [freshwater fishery],attività di servizi [service activities],"pesca in acque dolci, attività di servizi",attività di servizi inerenti la pesca in acque dolci,03.30.00,"pesca in acque dolci, attività di servizi"
,30442.0,acquacoltura in acque dolci [freshwater aquaculture],attività di servizi [service activities],"acquacoltura in acque dolci, attività di servizi",attività di servizi inerenti l'acquacoltura in acque dolci,03.30.00,"acquacoltura in acque dolci, attività di servizi"
,32541.0,pesca [fishing],attività di supporto [support activities],"pesca, attività di supporto",attività di supporto alla pesca,03.30.00,"pesca, attività di supporto"
,32541.0,acquacoltura [aquaculture],attività di supporto [support activities],"acquacoltura, attività di supporto",attività di supporto all'acquacoltura,03.30.00,"acquacoltura, attività di supporto"
,32537.0,pesca [fishery],attività di vigilanza [control],"pesca, attività di vigilanza",attività di vigilanza della pesca,03.30.00,"pesca, attività di vigilanza"
,32537.0,acquacoltura [aquaculture],attività di vigilanza [control],"acquacoltura, attività di vigilanza",attività di vigilanza dell'acquacoltura,03.30.00,"acquacoltura, attività di vigilanza"
,32576.0,animali [animals],attività finalizzate a promuovere la crescita [activities to promote the growth],"animali, attività finalizzate a promuovere la crescita",attività finalizzate a promuovere la crescita animale,01.62.09,"animali, attività finalizzate a promuovere la crescita"
,32576.0,animali [animals],attività finalizzate a promuovere la produzione [activities to promote the output],"animali, attività finalizzate a promuovere la produzione",attività finalizzate a promuovere la produzione animale,01.62.09,"animali, attività finalizzate a promuovere la produzione"
,32576.0,animali [animals],attività finalizzate a promuovere la riproduzione [activities to promote the propagation],"animali, attività finalizzate a promuovere la riproduzione",attività finalizzate a promuovere la riproduzione animale,01.62.09,"animali, attività finalizzate a promuovere la riproduzione"
,35609.0,produzione vegetale [crop production],attività su base remunerativa o contrattuale (per conto terzi) [activities on a fee or contract basis],"produzione vegetale, attività su base remunerativa o contrattuale (per conto terzi)",attività di produzione vegetale su base remunerativa o contrattuale (per conto terzi),01.61.99,"produzione vegetale, attività su base remunerativa o contrattuale (per conto terzi)"
,30181.0,zootecnia [animal production],attività su base remunerativa o contrattuale (per conto terzi) [activities on a fee or contract basis],"zootecnia, attività su base remunerativa o contrattuale (per conto terzi)",attività zootecniche su base remunerativa o contrattuale (per conto terzi),01.62.09,"zootecnia, attività su base remunerativa o contrattuale (per conto terzi)"
